review_id,author,story,acting,visuals,sounds,values,overall
rw10429550,imdbfan-5067177248,-2.0,,-2.0,,-1.0,-2
rw10409083,hammadasif-41126,-2.0,-2.0,,,,-2
rw10429470,imdbfan-0641605186,-2.0,-2.0,-2.0,,-2.0,-2
rw10409099,imdbfan-0820702794,-2.0,-2.0,,,,-2
rw10425067,EthanHunterX,-2.0,,,,-2.0,-2
rw10407647,imdbfan-0979518924,0.0,1.0,,,,1
rw10410031,imdbfan-4581806123,-2.0,-1.0,,1.0,,-1
rw10432821,Zbeachy07,-2.0,-2.0,,,,-2
rw10427947,srp_2000,-1.0,1.0,-1.0,0.0,,0
rw10419589,qksjcs,-2.0,-2.0,,,,-2
rw10410959,alexfava-96740,-2.0,,-2.0,-2.0,,-2
rw10397841,Lightning_Dude,-1.0,-1.0,2.0,1.0,,-1
rw10409770,imdbfan-5509635086,-2.0,-2.0,,,,-2
rw10401299,grigoraaakis-889-295918,-2.0,-1.0,,-2.0,,-2
rw10409920,imdbfan-9273840330,-2.0,-2.0,,,,-2
rw10434344,imdbfan-7984672727,2.0,2.0,2.0,2.0,2.0,2
rw10409663,nimrodg14,-1.0,-2.0,2.0,,,-1
rw10408361,imdbfan-2438531007,,,,,,-2
rw10408872,imdbfan-1582163815,,-2.0,,,,-2
rw10409227,reshantnimbalkar-93887,-1.0,-1.0,,,,-1
rw10408331,shradhaprabhakar,-2.0,-1.0,,,,-2
rw10409914,charlee1985,-2.0,-1.0,-2.0,-1.0,,-2
rw10410352,capstok-96279,-2.0,-2.0,-2.0,-2.0,,-2
rw10414170,imdbfan-9637938864,1.0,,,2.0,1.0,1
rw10408315,ngocana,-2.0,,-2.0,,,-2
rw10408785,ngising,-2.0,-2.0,-2.0,,,-2
rw10409302,binupadisarathna,-1.0,-1.0,2.0,1.0,,1
rw10409166,imdbfan-0872429963,-2.0,,,,,-1
rw10408457,aviary-14278,-2.0,-2.0,1.0,,,-1
rw10408798,lahiru-lls,-1.0,-1.0,-1.0,,,-2
rw10408362,imdbfan-9712738578,-2.0,,,1.0,,-2
rw10410200,kimm-67131,-1.0,,1.0,,-1.0,-1
rw10401604,fishyfilm,1.0,2.0,,,,1
rw10409397,imdbfan-2138154180,-2.0,-2.0,-2.0,,,-2
rw10405027,imdbfan-3293600737,-1.0,-2.0,-1.0,,-1.0,-1
rw10409359,imdbfan-5158400097,-2.0,,-1.0,,,-2
rw10410089,imdbfan-5696578642,-1.0,-2.0,,,,-1
rw10408278,imdbfan-6461983177,-1.0,,,,-2.0,-1
rw10409419,rustom-razon,-2.0,-2.0,-2.0,,,-2
rw10408347,Unoy5,-1.0,-1.0,-1.0,-1.0,,-2
rw10408826,didavid61202,-2.0,-2.0,-2.0,,,-2
rw10408517,m311_,-2.0,-2.0,-2.0,,,-2
rw10409866,johnmcgee-61188,-2.0,,,,-2.0,-2
rw10409768,imdbfan-3033223443,-2.0,,-2.0,-1.0,,-2
rw10409213,princehussy,-2.0,,-2.0,,,-2
rw10410588,imdbfan-9616536669,-2.0,,-2.0,,-1.0,-2
rw10410677,imdbfan-1585384276,-2.0,1.0,,-1.0,-1.0,-1
rw10408414,imdbfan-3696763895,-2.0,-2.0,,,-1.0,-1
rw10429044,liamirvine-77159,-1.0,-2.0,-1.0,,-1.0,-2
rw10404054,imdbfan-1758779014,2.0,2.0,2.0,2.0,2.0,2
rw10409204,imdbfan-1894006583,-2.0,,-2.0,,-1.0,-2
rw10410362,blake-wilson10,-2.0,-2.0,-2.0,,,-2
rw10409968,creetar,-1.0,-1.0,-2.0,,,-1
rw10408545,vbnetlord,-2.0,-2.0,-2.0,,-2.0,-2
rw10409723,imdbfan-8724842189,-2.0,-2.0,-2.0,,,-2
rw10408226,thanasitone,-2.0,,-2.0,,,-2
rw10405242,imdbfan-7641822528,-2.0,,,,,-2
rw10409488,imdbfan-0800845390,-2.0,-2.0,-2.0,,,-2
rw10397985,zeinaawedikian,1.0,1.0,1.0,,,2
rw10410094,imdbfan-7534494692,-2.0,,-1.0,,,-2
rw10408468,blackcatlegacy,-2.0,-2.0,-2.0,,,-2
rw10409946,SaNa-360-329317,-2.0,0.0,,,-2.0,-2
rw10409800,mriceimbd,-1.0,1.0,,,-1.0,-1
rw10409544,imdbfan-6234664786,-2.0,-2.0,-2.0,-2.0,,-2
rw10409297,imdbfan-0960556447,-1.0,-1.0,-2.0,,,-2
rw10410585,jsu317,-1.0,,,,-1.0,-1
rw10408683,imdbfan-1891954544,-2.0,-2.0,-2.0,,,-2
rw10396555,dswete,1.0,-1.0,1.0,2.0,,1
rw10410085,muzotime-57720,-1.0,-2.0,,,,-1
rw10426165,imdbfan-9205190687,0.0,1.0,1.0,1.0,,1
rw10409137,udyantrivedi-14859,-2.0,-2.0,-2.0,,,-2
rw10408647,imdbfan-4450402556,-2.0,-1.0,0.0,-1.0,,-2
rw10408471,imdbfan-3746100495,-1.0,-1.0,,,,-2
rw10408837,imdbfan-5856152629,-2.0,1.0,,-1.0,,-1
rw10408397,llllnoonllll,-2.0,-2.0,1.0,1.0,,-1
rw10396000,horsebarn-11618,2.0,2.0,2.0,,2.0,2
rw10415009,alaskanhero08,-1.0,1.0,-1.0,,,-1
rw10408355,jdelarosa992,-2.0,,-2.0,-1.0,,-2
rw10408707,sime-arsov,-2.0,-2.0,-2.0,,,-2
rw10426435,imdbfan-6440723746,-2.0,-2.0,,-2.0,,-2
rw10409165,piolhopulga,-1.0,1.0,1.0,1.0,,-1
rw10408617,imdbfan-6004737470,-2.0,-2.0,-2.0,-2.0,,-2
rw10397598,historyfreak356,-1.0,,1.0,-2.0,,-1
rw10430961,brmwilson,-1.0,1.0,-1.0,0.0,,0
rw10403815,imdbfan-3240162241,1.0,,,2.0,,2
rw10432888,imdbfan-466,-1.0,1.0,1.0,1.0,,0
rw10408838,ReelTalkSeb,-2.0,-2.0,,-2.0,-2.0,-2
rw10406137,joselinenunez-70576,-2.0,,,,,-2
rw10419726,imdbfan-2969190473,-2.0,-1.0,,,,-2
rw10420644,imdbfan-2120033116,-2.0,-2.0,-2.0,-2.0,,-2
rw10419638,imdbfan-1157024088,-2.0,-2.0,-2.0,,,-2
rw10406713,imdbfan-7583477490,-2.0,-2.0,,,,-2
rw10420613,angelitosilva,-2.0,-2.0,0.0,,,-2
rw10419467,longtallklee,-2.0,,-2.0,-2.0,,-2
rw10419350,sidneysiobhan,-2.0,-2.0,-2.0,,,-2
rw10406774,imdbfan-4372439381,-2.0,-2.0,,-1.0,,-2
rw10406865,imdbfan-8344556428,-2.0,-2.0,-2.0,,,-2
rw10419266,imdbfan-4736186150,-2.0,,-1.0,-1.0,,-2
rw10406142,imdbfan-9978584819,-2.0,-1.0,,,-2.0,-2
rw10426670,imdbfan-0158499590,-2.0,-2.0,-2.0,,,-2
rw10420631,bolarsen-30227,-2.0,-2.0,-2.0,,-2.0,-2
rw10405167,imdbfan-1862142227,-1.0,0.0,,1.0,,0
rw10395418,clarefairbrother,1.0,2.0,,1.0,,1
rw10426597,imdbfan-7946070933,-1.0,1.0,,,,-1
rw10426523,imdbfan-3208875622,-2.0,-2.0,-2.0,-1.0,,-2
rw10406818,kgvtgcv,-2.0,,-2.0,,-2.0,-2
rw10420801,imdbfan-5680339314,-2.0,,,,,-1
rw10421707,imdbfan-5663802455,-2.0,,-2.0,,,-2
rw10406117,imdbfan-7419287328,-2.0,-1.0,-2.0,-1.0,-2.0,-2
rw10419387,imdbfan-9221378462,-2.0,-1.0,-2.0,,,-2
rw10406714,jaksas,-2.0,-2.0,-2.0,,,-2
rw10426680,imdbfan-1158415306,-1.0,-1.0,,,,-1
rw10406160,ibrahim_mayat,-2.0,-2.0,-2.0,-1.0,,-2
rw10420708,imdbfan-4582712541,-2.0,-2.0,,,,-2
rw10418907,TheRiddlerOhYeah,-2.0,-2.0,-2.0,,,-2
rw10419311,imdbfan-1888708687,-1.0,,,-2.0,,-1
rw10397718,anaisbaheux,1.0,2.0,1.0,,,1
rw10406837,chasevicknair,-2.0,-1.0,,-2.0,,-2
rw10406130,imdbfan-9225844207,-2.0,-1.0,-1.0,,,-2
rw10426631,saulvg99,,,,,-2.0,-2
rw10426894,imdbfan-1677644780,-2.0,-2.0,-2.0,,,-2
rw10405791,RubyKorza,-1.0,-1.0,1.0,1.0,,-1
rw10418936,imdbfan-8874698644,-2.0,,1.0,,,-1
rw10406164,imdbfan-2248190254,-2.0,-2.0,-2.0,,,-2
rw10395324,Dori14G,2.0,2.0,,2.0,,2
rw10406522,iainmccolgan,-2.0,,,,-1.0,-2
rw10420873,imdbfan-7033655854,-2.0,-2.0,,,,-2
rw10406070,imdbfan-6771235172,-1.0,-1.0,,,,-1
rw10406825,omareljishi,-2.0,-2.0,-2.0,,,-2
rw10406926,timandshaynon,-1.0,-2.0,1.0,-1.0,,-2
rw10406595,arieyudha-12078,-2.0,-2.0,,,,-2
rw10406020,elkinalejandro-59976,0.0,1.0,-1.0,1.0,,0
rw10406898,imdbfan-7549052696,-1.0,-2.0,-1.0,,,-1
rw10396155,imdbfan-0344462825,1.0,,0.0,,,1
rw10406680,imdbfan-1211821422,-2.0,-2.0,-2.0,,,-2
rw10406589,imdbfan-4054931146,-1.0,,-1.0,,,-1
rw10430054,danner_devon,-1.0,,,-1.0,,-1
rw10396013,antoniocarlosazevedo,-2.0,-1.0,,,-1.0,-1
rw10401311,sethmknight,2.0,,2.0,2.0,1.0,2
rw10397229,laynerogers,-1.0,,,-1.0,-1.0,0
rw10394762,edgarcruz-75899,1.0,,,,1.0,1
rw10391935,giuseppeianniello,-1.0,-1.0,1.0,1.0,,0
rw10404990,Annie_2025,-1.0,,-1.0,-1.0,,-1
rw10427214,brianjohnson-20043,-1.0,0.0,-1.0,1.0,-1.0,-1
rw10406902,OsmanthusK,,-2.0,,,,-2
rw10406784,nixy-caos,0.0,0.0,,,,0
rw10405537,daisyjones24_24,-1.0,1.0,1.0,1.0,,1
rw10398791,hartmaa,-1.0,,-1.0,,,-1
rw10395749,luciano-mousinho,0.0,-1.0,-2.0,,,0
rw10398546,emmaleahess,1.0,2.0,1.0,1.0,,1
rw10394869,JonCPaul,-1.0,-1.0,1.0,,,-1
rw10393710,apereztenessa-1,0.0,,-1.0,,1.0,0
rw10424933,hichamgouihyi,-1.0,,-2.0,,,-2
rw10397594,guinden,-2.0,-1.0,,0.0,,-1
rw10409836,imdbfan-6336001903,-2.0,2.0,,1.0,,-1
rw10402350,inbalamr,-2.0,1.0,,,,-1
rw10397664,DJ_Shilo,-1.0,0.0,,,,-1
rw10404672,imdbfan-9898356126,1.0,2.0,1.0,1.0,,2
rw10394665,samuelrley,-1.0,-1.0,-1.0,0.0,,1
rw10403125,imdbfan-2178298824,-1.0,,-1.0,1.0,,-1
rw10407995,Tuna_army,0.0,-1.0,,,,0
rw10398919,imdbfan-2340500628,-1.0,,,0.0,,0
rw10395595,repassybalint,-1.0,1.0,-1.0,-1.0,,0
rw10427455,katemorrog,-1.0,0.0,-1.0,0.0,,0
rw10415884,saull28,1.0,,,,2.0,1
rw10413405,kristanbul,1.0,1.0,1.0,1.0,1.0,1
rw10403772,imdbfan-9190292197,0.0,,1.0,-1.0,1.0,1
rw10400391,ydfxwd,-1.0,0.0,,2.0,,-1
rw10411754,fakemikejones,0.0,-1.0,,-2.0,,-1
rw10416080,OTANATO-,-1.0,1.0,-1.0,,,0
rw10406806,sutalosimun,-1.0,1.0,1.0,1.0,,-1
rw10438236,GeorgeT-14,0.0,0.0,-1.0,,,0
rw10393712,imdbfan-4687972144,1.0,1.0,,1.0,,1
rw10407041,imdbfan-5908764548,1.0,1.0,1.0,1.0,1.0,2
rw10394008,imdbfan-9729464661,1.0,1.0,,1.0,,1
rw10395498,awpinkiepie,2.0,1.0,1.0,2.0,,2
rw10401866,gojo-62373,1.0,2.0,1.0,,,2
rw10395212,VitreousOcean,1.0,,1.0,0.0,,1
rw10394377,annabanana15,1.0,0.0,,2.0,,1
rw10407621,gsquipie,1.0,2.0,1.0,,1.0,1
rw10433513,JOE_jy,1.0,2.0,2.0,2.0,,2
rw10431019,LettuceC,-1.0,,,,,-1
rw10407538,fiona_659,1.0,1.0,,1.0,,1
rw10400766,imdbfan-9855729064,1.0,,,,,2
rw10398056,rincemermaid,2.0,2.0,2.0,2.0,,2
rw8650599,Rubyred441,1.0,2.0,,,,2
rw10419417,KatieMang,-1.0,,-1.0,,,-2
rw10424859,imdbfan-7104419573,2.0,2.0,2.0,,,2
rw10402940,imdbfan-5033271887,1.0,1.0,0.0,1.0,,1
rw10398325,wildcherrygum,1.0,-1.0,,2.0,,1
rw10397935,atasahakyan,1.0,,1.0,1.0,,1
rw10405164,caraaygul,1.0,,1.0,1.0,,1
rw10402974,imdbfan-5729301213,1.0,,2.0,1.0,1.0,2
rw10403773,imdbfan-3731364352,1.0,1.0,1.0,1.0,1.0,2
rw10416401,rtihbsqj,2.0,2.0,2.0,,2.0,2
rw10393540,Zeeba617,1.0,2.0,1.0,2.0,,1
rw10393593,cruisergirl-71307,2.0,2.0,2.0,2.0,,2
rw10418695,lcstekkinger-918-325439,1.0,1.0,1.0,1.0,,2
rw10407625,uucwzwkvm,1.0,,,1.0,1.0,1
rw10399926,jsaaymi,1.0,,2.0,2.0,1.0,1
rw10417245,Emfame31,2.0,2.0,2.0,,2.0,2
rw10395925,belleandmike,,1.0,2.0,2.0,,2
rw10428650,imdbfan-2124825968,0.0,,,1.0,,1
rw10405062,Christn0ah,-1.0,1.0,-1.0,,,1
rw10395473,diversecleaning,-1.0,0.0,1.0,,,-1
rw10422482,wemagsino,1.0,1.0,2.0,1.0,,-1
rw10399754,rockystahsoc,2.0,2.0,2.0,2.0,2.0,2
rw10404440,whitneyjm,1.0,,-1.0,2.0,1.0,1
rw10392339,imdbfan-3836916331,1.0,2.0,2.0,1.0,,1
rw10401353,imdbfan-9737501815,1.0,1.0,1.0,1.0,1.0,1
rw10401240,dlambre173,1.0,2.0,,2.0,,1
rw10404332,jdurzo-39092,1.0,1.0,,2.0,,1
rw10397889,SamanthaLynn41,2.0,2.0,2.0,2.0,,2
rw10426899,imdbfan-8656188970,1.0,2.0,1.0,1.0,,1
rw10401281,darryl_barnes,1.0,,,1.0,,2
rw10400900,kiankd,1.0,,,1.0,,1
rw10408270,margaritagumero,1.0,,,,,1
rw10419001,matthew-haupt,1.0,,,,,1
rw10422606,mddcmzkz,1.0,,1.0,-1.0,,1
rw10398317,imdbfan-9122705821,1.0,,,,1.0,1
rw10417086,melypunk-32881,2.0,2.0,,2.0,,2
rw10404029,imdbfan-5522718381,1.0,2.0,,,1.0,2
rw10431842,paul-1636,1.0,2.0,,1.0,,1
rw10405327,MickyMurray17,1.0,,,2.0,1.0,1
rw10401066,ajnuezca-37-456028,2.0,,,2.0,1.0,2
rw10401720,imdbfan-7895708286,,2.0,,-1.0,,1
rw10407257,kayb-46730,1.0,2.0,1.0,2.0,1.0,1
rw10413634,elirya-58109,0.0,1.0,,,,1
rw10423934,imdbfan-7697027978,0.0,1.0,-1.0,-1.0,,-1
rw10434612,steventhorley,0.0,1.0,-1.0,,,1
rw10437178,indiedavid,2.0,2.0,2.0,,,2
rw10408421,imdbfan-6904572274,2.0,2.0,2.0,2.0,,2
rw10412043,imdbfan-0238277621,1.0,2.0,2.0,2.0,,2
rw10414438,imdbfan-8400559927,,,2.0,1.0,,1
rw10416068,imdbfan-4137264882,1.0,1.0,2.0,,,1
rw10436525,AmiratM-7,-1.0,,1.0,,-1.0,1
rw10401756,georgi_t,2.0,,2.0,2.0,2.0,2
rw10396142,imdbfan-4787471258,1.0,2.0,2.0,2.0,1.0,1
rw10402291,imdbfan-6212954399,2.0,2.0,2.0,2.0,1.0,2
rw10436782,mattiewhinery,,,2.0,1.0,,2
rw10437820,AbigailH-46,1.0,2.0,2.0,1.0,1.0,1
rw10433802,AaronBilly123,1.0,2.0,2.0,1.0,,2
rw10400707,paulozavaleta-28773,1.0,2.0,,2.0,1.0,1
rw10408832,imdbfan-9237955737,1.0,,,2.0,2.0,1
rw10414221,cvwkfk,1.0,2.0,2.0,1.0,1.0,2
rw10412520,keness-1,1.0,1.0,2.0,,,1
rw10407374,emmaralls,1.0,1.0,,2.0,,2
rw10428806,bjkbrocker,1.0,,,1.0,,1
rw10415246,rempasha,-1.0,1.0,1.0,1.0,,1
rw10407972,imdbfan-1277592391,0.0,2.0,,1.0,,1
rw10417501,imdbfan-6025165043,1.0,1.0,1.0,,,1
rw10416402,Kristamw,1.0,2.0,,,1.0,1
rw10416917,victoriaclloyd,1.0,,1.0,2.0,1.0,2
rw10415258,imdbfan-8065590092,1.0,,0.0,1.0,1.0,1
rw10422562,klwilson1969,1.0,,,1.0,1.0,1
rw10405361,annabelleevil-33456,2.0,,2.0,,1.0,2
rw10414809,kteaaa,0.0,1.0,,-1.0,,1
rw10415121,eloiseagnn,0.0,,,1.0,,1
rw10416125,imdbfan-2331882389,-2.0,,-1.0,-2.0,,-1
rw10414214,imdbfan-5081691289,2.0,2.0,,2.0,,2
rw10407727,stepea1,1.0,1.0,,,,1
rw10412552,imdbfan-9644328633,1.0,2.0,,1.0,1.0,1
rw10413067,jameseortega,-2.0,-1.0,,,-1.0,-2
rw10421926,nadanicolepatton,1.0,1.0,,0.0,,1
rw10438620,JamesL-786,-2.0,-2.0,-2.0,,-1.0,-2
rw10415473,finutboy,1.0,1.0,1.0,,,1
rw10420510,nyny-13343,-1.0,-1.0,-2.0,-1.0,-1.0,-1
rw10406406,imdbfan-2246987546,-1.0,-2.0,,,-1.0,-1
rw10448453,johannultimate,-1.0,,2.0,1.0,-1.0,1
rw10451497,piyushpadwale,2.0,,2.0,2.0,2.0,2
rw10444706,billnich-1970,1.0,,1.0,,1.0,2
rw10392328,Tomaslillebror,-2.0,-1.0,-2.0,,,-2
rw10449902,albshine,1.0,2.0,-1.0,,,1
rw10449870,DanielD-82,1.0,2.0,1.0,1.0,,1
rw10449357,kposte,0.0,0.0,0.0,1.0,,0
rw10447469,VanessaS-941,0.0,-1.0,,1.0,,1
rw10447321,MimiS-6,1.0,,,,1.0,2
rw10447095,seanb-95,-2.0,,,,,-2
rw10446651,mandakhristine-33503,1.0,1.0,-1.0,1.0,1.0,1
rw10446515,Seropdiablo204,-1.0,-1.0,-1.0,,,-1
rw10446368,BordeanD,1.0,,,,,2
rw5860167,SAMTHEBESTEST,-1.0,-1.0,-2.0,-1.0,,-1
rw10390803,anchitbaishya2004,-1.0,-1.0,1.0,0.0,,0
rw10449786,timgqb,-1.0,-1.0,1.0,1.0,,1
rw3248556,lisafordeay,0.0,-1.0,1.0,,,-1
rw10411970,imdbfan-2043711442,-2.0,,-2.0,,,-2
rw10390818,imdbfan-5786024511,-1.0,,-1.0,,-1.0,-1
rw3412347,rannynm,1.0,2.0,1.0,1.0,1.0,1
rw10449048,ArchieMarkNigelMiller,1.0,,,,,1
rw10413022,gabethedinosaur,-1.0,1.0,-1.0,1.0,,0
rw10394010,Boristhemoggy,-1.0,-1.0,-1.0,,-1.0,-1
rw10446098,Violet_Ashes,-1.0,-1.0,-1.0,-1.0,,-2
rw10445909,saif_nazam,-2.0,-1.0,-2.0,,,-2
rw10445891,Lorenej,2.0,,2.0,2.0,2.0,2
rw10445575,eng-93,-1.0,1.0,-2.0,1.0,,-1
rw10445420,yoshigoku,1.0,1.0,0.0,1.0,,1
rw10443156,AndreaC-77,-1.0,1.0,0.0,1.0,,-1
rw10444965,RomeoQQ,-2.0,-2.0,-1.0,,,-2
rw10444603,cierramaemoore,1.0,-1.0,,1.0,,1
rw10444530,AsmaI-7,-1.0,-1.0,0.0,-1.0,-1.0,-1
rw10443922,alex-maaz00,-2.0,-2.0,-2.0,,,-2
rw10443921,imdbfan-3461406653,-2.0,,-2.0,-2.0,-2.0,-2
rw10443920,imdbfan-4874808585,-1.0,-1.0,-1.0,,-1.0,-1
rw10443437,LYAMROBINSON2011,,2.0,2.0,2.0,,2
rw10443232,larsfaller,0.0,,0.0,,0.0,0
rw10442856,pdg-55625,-2.0,1.0,-2.0,,,-2
rw10442854,jshaataja,,1.0,,1.0,,1
rw10442808,Hockey_Puck5,0.0,-2.0,-2.0,-2.0,,-1
rw10442749,ameliapond333,1.0,1.0,1.0,,1.0,1
rw10442236,Jackobee27,1.0,1.0,1.0,1.0,1.0,2
rw10442119,StephanieW-7,1.0,1.0,,1.0,1.0,1
rw10435090,thefilmkritic,-2.0,,-1.0,-1.0,,-2
rw10431822,imdbfan-1668165790,-2.0,,-2.0,,,-2
rw10405160,breadandhammers,0.0,2.0,,,,1
rw10424087,daisukereds,-1.0,-1.0,1.0,,,-1
rw10395859,masonsaul,-1.0,2.0,1.0,,1.0,1
rw10451894,kleenerts,0.0,1.0,1.0,,1.0,1
rw10451681,GabrielleH-9,-1.0,,,2.0,,0
rw10451418,WassimE-2,-2.0,,,,-1.0,-2
rw10451410,Mystery69,1.0,1.0,2.0,,,1
rw10451137,wolfmanjaq-2,-1.0,,,,-1.0,-1
rw10450839,dcphjrkpks,-2.0,,,,,-2
rw10450327,LauraP-43,1.0,1.0,1.0,1.0,1.0,2
rw10450233,ClassicS-77,-1.0,,,,2.0,1
rw10450100,mybunnyjewel,2.0,2.0,,,1.0,2
rw10453877,gabriel_sanchez,-1.0,,-1.0,,,0
rw10453853,imdbfan-7783326520,-1.0,,,,,-2
rw10453821,djtroycook,0.0,1.0,1.0,1.0,1.0,1
rw10453575,k-verbonac,-2.0,,,,,-2
rw10453453,NY_Georgie,1.0,1.0,,-1.0,,1
rw10452610,AkinG8,-2.0,-2.0,-2.0,,,-2
rw10452380,lucyjackson-13403,,1.0,-1.0,1.0,,1
rw10452311,AndyDanielAcosta,-1.0,2.0,1.0,-1.0,,1
rw10456578,houghy-24875,-2.0,-2.0,,,,-2
rw10455562,LeonardoOliva69,-1.0,,,,,-1
rw10455444,sarahjdeacs,1.0,1.0,,1.0,,1
rw10455283,ahilsb,-2.0,-1.0,-2.0,,,-2
rw10454980,imdbfan-99252,1.0,,1.0,,,1
rw10454848,maherw-7,0.0,,,,,0
rw10454736,faye-marshall,2.0,2.0,2.0,2.0,,2
rw10454729,jessicamacarthur-56756,1.0,1.0,1.0,1.0,1.0,2
rw10454727,ericahogan-36723,1.0,,,1.0,1.0,1
rw10454181,PierreMarieB-6,,2.0,1.0,,,2
rw10454163,needhamdave,-1.0,1.0,,-1.0,-1.0,-1
rw7306594,brooke-98054,-2.0,-1.0,-1.0,0.0,,-1
rw10428436,jonathonleopold,-1.0,0.0,-2.0,,,-1
rw10414657,imdbfan-3340369405,0.0,,-1.0,2.0,,1
rw10399010,Elvis-Del-Valle,1.0,1.0,-1.0,,1.0,1
rw10455836,magicwinx-07951,1.0,,,2.0,,1
rw8391896,Sleepin_Dragon,-2.0,-2.0,-2.0,,,-2
rw10447767,Soda182,1.0,,,,,2
rw10447680,gijoe-48397,-2.0,-1.0,-2.0,-1.0,-1.0,-2
rw10447679,scryptkeeper-09126,-2.0,-2.0,-1.0,,,-2
rw10444162,crzbyrw,1.0,,,,,2
rw10463492,jeroen-106,-2.0,-1.0,-1.0,,-1.0,-2
rw10390874,SpicyBlank,-2.0,,,,-1.0,-2
rw10463523,alunmcarthur,0.0,2.0,,,,1
rw10463324,mjsharples,-2.0,-1.0,-2.0,,,-2
rw10463289,Sebastian2004,-1.0,1.0,,,,0
rw10463264,patrikmiranda,1.0,1.0,,1.0,1.0,1
rw10462248,vengeance20,0.0,1.0,1.0,,,1
rw10462108,danielgroza,0.0,1.0,0.0,1.0,1.0,1
rw10462022,Liquoman,1.0,,,,1.0,1
rw10461705,marcustitus-38018,1.0,,,,,1
rw10461625,linadro,1.0,1.0,,,1.0,1
rw10461462,Retro_Knight,0.0,1.0,,,,0
rw10461298,vanstylerzero,-1.0,-1.0,,,,0
rw10461079,lauratabuna,,1.0,,,,1
rw10460941,opticuscro,-1.0,-1.0,-1.0,,,0
rw10460915,ziggyhatestaxes,0.0,,,,,0
rw10459289,hamptonaaryan,-2.0,-1.0,-2.0,,,-2
rw10459101,MrPaull0324,-1.0,,1.0,,,1
rw10458939,watboy-36959,1.0,1.0,1.0,,,1
rw10458329,Jade_Walker7,-1.0,1.0,-1.0,,,1
rw10458255,vanyawarren,1.0,2.0,,,,1
rw10457857,goransondevin,-2.0,-1.0,-2.0,-1.0,,-2
rw10457856,tommyjonescastro,-1.0,1.0,1.0,,,0
rw10457828,kgynkxzvz,-1.0,-1.0,1.0,,,-1
rw10457712,algore4prez_2000,0.0,1.0,,,,1
rw10457462,seanstidmon,1.0,1.0,1.0,,,1
rw10457422,jmack4455,-1.0,1.0,,,,0
rw10457203,JordanW-6,1.0,2.0,,2.0,1.0,1
rw10457141,NoMoviesAreBad,1.0,1.0,2.0,,1.0,1
rw10457103,Kinggrov-3,1.0,1.0,,,2.0,1
rw10457037,JuhanK-9,2.0,,,2.0,,2
rw10433648,fahimsikder-23441,-2.0,-2.0,,,,-2
rw10411800,HardLight,,-1.0,-2.0,-1.0,,-1
rw9766042,Croc320475,1.0,1.0,,,,1
rw10407540,ian-47918,0.0,-1.0,1.0,-1.0,,0
rw10405033,EntertainmentTales,-1.0,1.0,,,-1.0,-1
rw7161130,HabibieHakim123,1.0,1.0,,-1.0,,1
rw8544216,moviesfilmsreviewsinc,-1.0,1.0,-1.0,,1.0,0
rw10456951,VetaP-5,2.0,1.0,,,2.0,1
rw10456791,whitethornedcat,-1.0,,,,1.0,0
rw10456706,LANDOG-Studios,1.0,2.0,,,,1
rw10456644,XavierH-4,1.0,,,1.0,,1
rw10456613,Bert1l_G1slao,-1.0,1.0,,,,1
rw10456433,ultramix,-1.0,,,,,-1
rw10456389,walterltjahnke,1.0,2.0,,1.0,,2
rw10456373,gmgilkison,0.0,,,,,1
rw10456116,dtnelsonhuynh,-1.0,-1.0,1.0,,,-1
rw10456114,ChadM-6,2.0,,,2.0,2.0,2
rw10453990,Ferchi_Merchi,0.0,,,,,1
rw10456112,elijahcrawford-88081,-2.0,-1.0,-1.0,,-1.0,-2
rw10456007,frostymint,-1.0,,,,,0
rw10455860,VOIIXIIMOVIIIIIES,-2.0,,-2.0,,-1.0,-2
rw10455816,qxtbwnjxgm,-1.0,1.0,,,,1
rw10455766,imdbfan-3903064714,-1.0,,,-1.0,,-2
rw10455752,JackW-29,1.0,1.0,0.0,,,1
rw10455601,ErinW-9,2.0,,,,2.0,2
rw10455520,jas-cenn-chargers,1.0,1.0,2.0,,,1
rw10455370,kailomonkey,-1.0,1.0,,,,1
rw10455231,bwardell-222-530589,0.0,-1.0,1.0,,1.0,1
rw10455203,Eli-963,1.0,,1.0,1.0,,2
rw10454982,Jade-506,-1.0,0.0,1.0,,,0
rw10454950,loressaclisby,-1.0,1.0,,,,-1
rw10454905,CompleteNonsense,-1.0,,1.0,,,0
rw10454866,L1AM,2.0,,,1.0,,2
rw10454856,BenjuA-7,0.0,,,,,2
rw10454552,nizaralkean,-2.0,,0.0,,-1.0,-1
rw10454549,gamingrampage,-2.0,,-2.0,,,-2
rw10454437,Varonis09,2.0,,,,,2
rw10454204,whoslove,-2.0,-1.0,-1.0,,,-2
rw10455214,OniFR,0.0,2.0,2.0,,1.0,1
rw10459989,cgearheart,2.0,2.0,,,1.0,2
rw10399886,The_Rider2004,1.0,2.0,1.0,,,1
rw7273223,jack_o_hasanov_imdb,0.0,1.0,0.0,,,1
rw10454479,fh147,,1.0,,,1.0,1
rw10444454,southdavid,-1.0,1.0,1.0,,,-1
rw10461722,stevencsmovies,1.0,2.0,,,0.0,1
rw10409637,r-75217,1.0,1.0,,,2.0,1
rw10454171,sharonacles-931-977847,1.0,1.0,1.0,,,1
rw10454133,MatthewRGonzales,1.0,2.0,,,1.0,1
